,当前学区房价格,教育花费(千元/年),时间成本(分钟),占有教育资源,学校,学区,教育花费效率,时间成本效率,学区内教育资源占有差别,西城区教育资源占有差别,小区,户数
0,149612.88999019723,118.02004777766905,14.391975308641975,38.54320987654321,进步小学,展览路学区,0.09560134984515975,3.887657595465611,3.961044075416261,4.348141570905987,车公庄大街北里,2516
1,113590.99214012327,94.95947107117262,12.89503367003367,21.19191919191919,西城区实验小学,陶然亭-白纸坊学区,-0.090103983783192,1.4241786696876515,-6.175051354390547,-13.003149113718031,中华家园,192
2,143006.44893693822,136.8430696220372,28.760864197530864,42.385185185185186,育翔小学,德胜学区,0.1121467260258546,1.3559196123072352,5.81469160166651,8.190116879547965,新明胡同小区,919
3,125470.6410346906,96.62296049911403,14.318028322440087,29.359477124183,三义里小学,广安门外学区,0.009833589755083402,2.430224493520715,-3.045030323562038,-4.83559118145422,三义西里,578
4,153003.30272883008,139.76497962229269,13.84456790123457,37.49629629629629,五路通小学,德胜学区,0.07086606932024236,4.079683307885808,0.9258027127776174,3.301227990659072,北广家园,483
5,165595.57143693822,157.53035396843717,39.403333333333336,42.385185185185186,育翔小学,德胜学区,0.09605049296603972,0.893251173455508,5.81469160166651,8.190116879547965,新风北里,460
6,135743.5996049247,110.49486645777964,12.91590413943355,17.359477124183005,椿树馆小学,广安门外学区,-0.11515736558844743,0.6027788484017512,-15.045030323562035,-16.835591181454216,车站东街甲9号院,156
7,124679.0460346906,96.85703159015716,25.25457516339869,29.359477124183,三义里小学,广安门外学区,0.009806010723734415,0.8705223273437316,-3.045030323562038,-4.83559118145422,马连道路5号院,406
8,130535.0036469184,116.73925620745916,13.241666666666665,31.81818181818182,北京第二实验小学白云路分校,月坛学区,0.0317111803544012,3.439535234140871,-8.616593119228568,-2.376886487455401,汽北小区,1122
9,140474.56353469056,110.35650609476892,14.1630174291939,29.359477124183,三义里小学,广安门外学区,0.008440746084822958,2.4935474822904284,-3.045030323562038,-4.83559118145422,三义里,749
10,152879.37655492753,147.29506019705013,26.981884057971016,26.763285024154595,北京市第十三中学附属小学,什刹海学区,-0.013277054762909695,0.6520721727002988,-12.668331252600911,-7.431783281482627,新街口东街,326
11,124467.15464012328,104.91994059517262,14.107407407407408,21.19191919191919,西城区实验小学,陶然亭-白纸坊学区,-0.08029798737224589,1.1312023309623787,-6.175051354390547,-13.003149113718031,建功东里,350
12,144080.50590944235,136.04023749650224,10.914004629629629,71.6736111111111,黄城根小学官园分校,新街口学区,0.3516899334198135,21.165811286343928,26.095390781563125,37.47854280547388,官园胡同小区,436
13,124231.71864338627,110.63752126040167,28.366339869281042,34.248366013071895,康乐里小学,广安门内-牛街学区,0.05869237490881858,0.9786996077614295,0.8292898034667786,0.053297707434673214,长椿苑,204
14,158211.84977307872,128.99531163015075,15.52806712962963,31.229166666666664,北京第二实验小学玉桃园分校,新街口学区,0.02325374387925502,2.2837981015102895,-14.34905366288131,-2.965901638970557,玉桃园(二区),768
15,145164.8607302517,135.21793886029553,19.43905723905724,47.81818181818181,中古友谊小学,月坛学区,0.15824084824396342,2.965940279256714,7.383406880771425,13.623113512544592,三里河东路甲8号院,193
16,126813.65114338626,99.1346801747703,22.53992374727669,24.026143790849673,登莱小学,广安门内-牛街学区,-0.052659409512121266,0.6631944696466177,-9.392932418755443,-10.168924514787548,南线里小区,632
17,136106.6916711246,132.8186835604811,22.34486531986532,38.79797979797979,北京第一实验小学前门分校,大栅栏-椿树-天桥学区,0.08588791017202956,1.7177066269545789,11.593110813697258,4.602911492342571,前门西大街小区,1024
18,146237.59323025172,135.204900619641,16.36195286195286,47.81818181818181,中古友谊小学,月坛学区,0.1582577861825012,4.086034835430484,7.383406880771425,13.623113512544592,三里河一区(5号院),608
19,148329.862682505,120.52074536769071,12.912757201646091,38.987654320987644,展览路第一小学,展览路学区,0.0975185114105461,5.2061131303319685,4.405488519860697,4.792586015350423,百万庄午区,289
20,123364.66364338627,99.58218678080951,23.416067538126363,31.13725490196078,宣武回民小学,广安门内-牛街学区,0.030123259126049764,1.092744319208915,-2.2818213076443357,-3.057813403676441,牛街东里(二区),340
21,117464.85718382959,102.68173955826914,24.269865319865318,14.525252525252526,白纸坊小学,陶然亭-白纸坊学区,-0.15697800755277108,0.0,-12.841718021057211,-19.669815780384695,恬心家园,672
