,当前学区房价格,教育花费(千元/年),时间成本(分钟),占有教育资源,学校,学区,教育花费效率,时间成本效率,学区内教育资源占有差别,西城区教育资源占有差别,小区,户数
0,157093.53448970712,129.1399958853843,18.3462962962963,38.81481481481481,进步小学,展览路学区,0.07290155438102547,3.39582115523171,2.9707830565621975,4.6706194846146545,车公庄大街北里,2516
1,119270.54174712946,102.18048978291507,17.42588383838384,22.78787878787879,西城区实验小学,陶然亭-白纸坊学区,-0.08799660526334181,0.9484802759215345,-4.631288515792914,-11.356316542321366,中华家园,192
2,150156.77138378518,141.4328176787086,29.699629629629634,40.57777777777778,育翔小学,德胜学区,0.07974578456929463,1.2989148842872673,4.361018701249883,6.433582447577628,新明胡同小区,919
3,131744.17308642511,106.70450831504576,20.335375816993462,30.03921568627451,三义里小学,广安门外学区,-0.004776482601522833,1.4975202019789362,-2.2837727426715304,-4.104979643925645,三义西里,578
4,160653.46786527167,146.28395212644435,19.36685185185185,36.91111111111111,五路通小学,德胜学区,0.04891992870502496,2.651379701512046,0.6943520345832113,2.7669157809109564,北广家园,483
5,173875.35000878514,163.01318926028858,39.105000000000004,40.57777777777778,育翔小学,德胜学区,0.06813557684655253,0.84561414029354,4.361018701249883,6.433582447577628,新风北里,460
6,142530.77958517097,119.79145682582649,18.18218954248366,21.03921568627451,椿树馆小学,广安门外学区,-0.08989135030676113,0.5393816627977465,-11.28377274267153,-13.104979643925645,车站东街甲9号院,156
7,130912.99833642512,106.65679258085049,28.890196078431373,30.03921568627451,三义里小学,广安门外学区,-0.004778963416069489,0.7320391848124679,-2.2837727426715304,-4.104979643925645,马连道路5号院,406
8,137061.75382926431,122.99822876020275,17.454166666666666,33.3939393939394,北京第二实验小学白云路分校,月坛学区,0.02694417890008047,2.9446098868374038,-6.462444839421423,-0.750255936260757,汽北小区,1122
9,147498.29171142512,121.02767300890812,20.08619281045752,30.03921568627451,三义里小学,广安门外学区,-0.004132529895021636,1.544565246907395,-2.2837727426715304,-4.104979643925645,三义里,749
10,160523.34538267393,151.97811667852784,27.456159420289858,29.14492753623189,北京市第十三中学附属小学,什刹海学区,-0.009718760661667249,0.7422002247265184,-9.501248439450684,-4.999267793968265,新街口东街,326
11,130690.5123721295,112.57096104321508,17.65277777777778,22.78787878787879,西城区实验小学,陶然亭-白纸坊学区,-0.07864618931528398,0.9093414163681453,-4.631288515792914,-11.356316542321366,建功东里,350
12,151284.53120491456,141.21031499299107,15.862673611111108,62.84375,黄城根小学官园分校,新街口学区,0.2560076742343721,12.1497427254504,19.571543086172348,28.699554669799845,官园胡同小区,436
13,130443.30457555555,116.81301367925025,28.766176470588235,33.705882352941174,康乐里小学,广安门内-牛街学区,0.031635097711874546,0.9582299036404865,0.6219673526000804,-0.4383129772589811,长椿苑,204
14,166122.4422617327,139.70931059448745,20.25043402777778,32.510416666666664,北京第二实验小学玉桃园分校,新街口学区,0.016267280341474715,1.8184635988549065,-10.761790247160988,-1.6337786635334908,玉桃园(二区),768
15,152423.10376676434,140.82665909114732,21.358585858585858,45.39393939393939,中古友谊小学,月坛学区,0.11834060136087542,2.9992592389365957,5.53755516057857,11.249744063739236,三里河东路甲8号院,193
16,133154.33370055555,108.89520369926322,24.784885620915034,26.03921568627451,登莱小学,广安门内-牛街学区,-0.04716929362077422,0.6532818451084126,-7.044699314066584,-8.104979643925645,南线里小区,632
17,142912.02625468076,136.7030488310304,24.85063131313131,36.86363636363636,北京第一实验小学前门分校,大栅栏-椿树-天桥学区,0.05237493183574803,1.502461339565412,8.694833110272942,2.7194410334362047,前门西大街小区,1024
18,153549.47289176434,141.0883053050255,19.267929292929296,45.39393939393939,中古友谊小学,月坛学区,0.11809544770786155,3.880724174653885,5.53755516057857,11.249744063739236,三里河一区(5号院),608
19,155746.35581663018,130.69131941989062,17.169135802469135,39.14814814814814,展览路第一小学,展览路学区,0.07480172792002415,4.259409497059792,3.304116389895526,5.003952817947983,百万庄午区,289
20,129532.89682555557,108.26188072142203,25.149101307189543,31.372549019607845,宣武回民小学,广安门内-牛街学区,0.00956708932658681,1.0453921163497695,-1.7113659807332482,-2.7716463105923097,牛街东里(二区),340
21,123338.10004302106,109.00398197154662,24.92979797979798,17.78787878787879,白纸坊小学,陶然亭-白纸坊学区,-0.13469231071305554,0.0,-9.631288515792914,-16.356316542321366,恬心家园,672
22,190822.202148299,164.85845317810492,23.198309178743962,24.144927536231886,鸦儿胡同小学,什刹海学区,-0.0422019539654367,0.575610231347594,-14.501248439450688,-9.999267793968269,前马厂胡同小区,72
23,125074.87349712946,108.27452115544963,22.513131313131314,22.78787878787879,西城区实验小学,陶然亭-白纸坊学区,-0.0822605380412357,0.482679603130104,-4.631288515792914,-11.356316542321366,建功北里(三区),486
24,140429.6740046808,119.47386886212499,29.592045454545456,24.53030303030303,新世纪实验小学,大栅栏-椿树-天桥学区,-0.05681633761434632,0.38665672268603324,-3.6385002230603867,-9.613892299897124,北纬路49号院,183
25,165753.72711470712,137.74948047720432,27.705246913580247,38.81481481481481,进步小学,展览路学区,0.06779721840625107,1.3521315829357887,2.9707830565621975,4.6706194846146545,九和苑,464
26,157300.13150767394,148.0517628472209,15.1780193236715,62.81159420289855,黄城根小学,什刹海学区,0.24262370794460758,14.890142011103796,24.165418227215973,28.667398872698392,太平仓胡同小区,555
27,275117.801757674,255.4802539321131,17.4731884057971,29.14492753623189,北京市第十三中学附属小学,什刹海学区,-0.005539540720593901,2.135226909143454,-9.501248439450684,-4.999267793968265,大翔凤胡同,102
28,159281.51400989943,134.27551977240583,24.91898148148148,28.814814814814813,北京市西城外国语学校附属小学,展览路学区,-0.013921319682978562,0.8638625205661924,-7.029216943437799,-5.329380515385342,北礼士路乙56号小区,234
29,157837.95563489944,132.02931901828805,16.293055555555554,28.814814814814813,北京市西城外国语学校附属小学,展览路学区,-0.01418803158750267,2.6643074326042075,-7.029216943437799,-5.329380515385342,北礼士路149号院,272
30,137998.28688805556,112.73453811786143,28.23447712418301,27.03921568627451,青年湖小学,广安门外学区,-0.03511088320772569,0.5753253063690394,-5.28377274267153,-7.104979643925645,广南小区,494
31,163667.46363805552,135.25231033896495,22.635702614379085,27.03921568627451,青年湖小学,广安门外学区,-0.028547873362867293,0.8826424284854844,-5.28377274267153,-7.104979643925645,源屋曲,589
32,160520.83123691558,136.1693573855016,22.72283950617284,39.14814814814814,阜成门外第一小学,展览路学区,0.07142591011189119,2.0211170197232,3.304116389895526,5.003952817947983,阜成门南大街小区,1402
33,161475.3989009756,147.7542751929548,22.94520202020202,28.121212121212125,北京市第十五中学附属小学,陶然亭-白纸坊学区,-0.017726454411914477,0.9575961808480764,0.7020448175404219,-6.02298320898803,黑窑厂西里小区,870
34,152550.44251676433,140.2291092844382,20.949873737373736,45.39393939393939,中古友谊小学,月坛学区,0.11890432013872117,3.138628500882847,5.53755516057857,11.249744063739236,三里河北街3号院,1166
35,154040.38080993053,135.56829754794038,22.13031045751634,35.705882352941174,北京小学广内分校,广安门内-牛街学区,0.04328150285654799,1.7961078671293522,2.6219673526000804,1.561687022741019,槐柏树街北里,872
36,136928.11310680554,113.23477080010055,30.80841503267974,35.37254901960784,北京第二实验小学广外分校,广安门外学区,0.04971426905204807,0.942669407558794,3.049560590661798,1.2283536894076832,车站西街13号院,444
37,177543.8636337851,166.42398991146854,26.55962962962963,40.57777777777778,育翔小学,德胜学区,0.06660299584302488,1.58204556158457,4.361018701249883,6.433582447577628,德胜佳苑,541
38,165691.45186527164,151.69510004921767,30.144444444444446,36.91111111111111,五路通小学,德胜学区,0.04698642852912504,1.0629833943936777,0.6943520345832113,2.7669157809109564,双旗杆东里(西区),540
39,135011.29282555555,121.09802571278203,22.740604575163395,33.705882352941174,康乐里小学,广安门内-牛街学区,0.030360008651980852,1.5036401815425222,0.6219673526000804,-0.4383129772589811,长椿街小区,1018
40,235816.0630046808,221.21528514181946,28.5655303030303,36.86363636363636,北京第一实验小学前门分校,大栅栏-椿树-天桥学区,0.030932569781440676,1.162359494372081,8.694833110272942,2.7194410334362047,东北园,99
41,135296.98514176434,126.14027492862184,22.06123737373737,42.06060606060606,育民小学,月坛学区,0.1040138616202622,2.4500720084625884,2.2042218272452416,7.916410730405907,西便门外大街10号院,441
42,104397.37574712945,89.26198902471873,24.63232323232323,22.78787878787879,西城区实验小学,陶然亭-白纸坊学区,-0.10326045781315639,0.4007042681075831,-4.631288515792914,-11.356316542321366,天缘公寓,368
43,144802.8516462756,132.7334594196459,36.96622222222222,31.4,顺城街第一小学,长安街学区,0.007814855547471033,0.548611962069402,-0.036523716227659264,-2.7441953302001565,宣武门东大街小区,991
44,172792.97063378512,161.29838534458852,20.765185185185185,40.57777777777778,育翔小学,德胜学区,0.06893304856209168,2.6466361803916816,4.361018701249883,6.433582447577628,新街口外大街28号院,11
45,98064.83148236304,103.77153881071607,31.134722222222223,27.817460317460316,华嘉小学,金融街学区,-0.02990163273106172,0.5284170012591763,-8.91561725334656,-6.326735012739839,砖塔胡同78号院,160
46,167350.6823867327,140.9294823039074,20.62526041666667,32.510416666666664,北京第二实验小学玉桃园分校,新街口学区,0.016109928254173695,1.7379995733347233,-10.761790247160988,-1.6337786635334908,玉桃园(一区),537
47,151679.16345055553,121.40661490531731,28.896160130718954,25.03921568627451,红莲小学,广安门外学区,-0.051013270312654034,0.4331259357843952,-7.28377274267153,-9.104979643925645,马连道中里(二区),726
48,138873.84221017093,116.44271824861117,18.706617647058824,21.03921568627451,椿树馆小学,广安门外学区,-0.09285253044838662,0.4962111980775441,-11.28377274267153,-13.104979643925645,广安苑小区,400
49,135647.98657555555,121.6236456631938,23.716830065359478,33.705882352941174,康乐里小学,广安门内-牛街学区,0.030210642875308762,1.3766877786199716,0.6219673526000804,-0.4383129772589811,长椿街西里,111
50,133827.01576676435,123.92358144215825,25.884722222222223,45.39393939393939,中古友谊小学,月坛学区,0.1366690993548399,2.0105751988597174,5.53755516057857,11.249744063739236,铁道部第三住宅区,535
51,151938.6303647071,125.2811902966132,23.507716049382715,38.81481481481481,进步小学,展览路学区,0.07544749304186772,1.8520349153313096,2.9707830565621975,4.6706194846146545,车公庄北里28号楼,75
52,128146.87429302104,112.6160680312448,14.980429292929294,17.78787878787879,白纸坊小学,陶然亭-白纸坊学区,-0.129719174321477,0.0,-9.631288515792914,-16.356316542321366,白广路东里,328
53,205966.45758642507,174.19278410009517,21.878267973856207,30.03921568627451,三义里小学,广安门外学区,-0.0027542511639574063,1.2599103599351071,-2.2837727426715304,-4.104979643925645,马连道北街10号院,96
54,187504.06913378515,175.41329246834857,24.470370370370368,40.57777777777778,育翔小学,德胜学区,0.06287563412989453,1.850418617366641,4.361018701249883,6.433582447577628,中骏天宸,120
55,134040.3178329085,110.07244975095966,18.784150326797388,35.705882352941174,北京小学天宁寺分校,广安门外学区,0.05486240858280002,2.7026227701076784,3.382893923995134,1.561687022741019,天宁寺北里,611
56,136747.4283364251,111.9545190355328,30.982107843137257,30.03921568627451,三义里小学,广安门外学区,-0.004518408364268892,0.6507041286765125,-2.2837727426715304,-4.104979643925645,馨莲茗园,525
57,178751.83744163022,151.6026012321729,19.812500000000004,39.14814814814814,展览路第一小学,展览路学区,0.06336887021373683,2.789199764782173,3.304116389895526,5.003952817947983,扣钟北里(西区),525
58,133516.59223180555,110.14153054387819,30.421160130718953,35.37254901960784,北京第二实验小学广外分校,广安门外学区,0.05132695835720455,0.9626538605566849,3.049560590661798,1.2283536894076832,车站西街17号院,1215
59,148801.7634416302,125.20416425499951,27.98719135802469,39.14814814814814,展览路第一小学,展览路学区,0.07851896253888664,1.3491067006093553,3.304116389895526,5.003952817947983,朝阳庵社区,826
60,136287.04380993056,118.7068773862557,17.115359477124183,35.705882352941174,北京小学广内分校,广安门内-牛街学区,0.05030406197260941,3.611724090436822,2.6219673526000804,1.561687022741019,西便门内大街97号院,346
